customer_id,order_id,customer_name,email,phone,city,region,customer_segment,product_category,product_name,quantity,unit_price,discount_pct,total_amount,payment_method,order_status,order_date,delivery_date,satisfaction_score,is_vip,consent_flag,source_system,last_update,secondary_email,notes
C10127,O200292,Amine El Fassi,amine.el53@gmail.com,+212653794738,oujda,Oriental,Enterprise,Beauty,Soap,5,948.2,0,4741.0,eWallet,pending,13/02/2026,2026-02-18,,Yes,N,WebShop,2026/03/12 14:32:00,,
C10071,O200096,Rania Sahli,rania.sahli24@company.ma,+212696717565,OUJDA,Oriental,Enterprise,Beauty,Shampoo,1,3317.97,5,3152.07,Wallet,PENDING,09-30-2025,2025-10-10,3,Y,N,WebShop,2025/10/02 09:24:00,,
C10054,O200306,Rania Bennani,rania.bennani82@company.ma,+212672628498,Khouribga,Beni Mellal-Khenifra,SME,Home,Chair,1,2949.34,15,2506.94,Credit Card,cancelled,02-23-2026,2026-03-03,4,No,Yes,CRM_B,01/03/2026,,
C10065,O200787,Khadija Labser,khadija.labser73@company.ma,,Khouribga  ,Beni Mellal-Khenifra,SME,Electronics,Laptop,3,4398.1,0,13194.3,wallet,cancelled,2026-02-13,2026-02-14,3,Y,Y,MobileApp,03-12-2026,,
C10273,O201145,Sara Alaoui,unknown,+212606625324,khouribga,Beni Mellal-Khenifra,SME,Grocery,Rice,1,4728.63,0,4728.63,Card,RETURNED,2025/09/06 17:04:00,15/09/2025,5,Y,Y,MobileApp,2025-09-16,backup@example.com,VIP client
C10090,O200805,Amine Tazi,amine.tazi68@company.ma,+212684247451, marrakech ,Marrakesh-Safi,Student,Home,Desk,5,1697.97,10,7640.87,Transfer,DELIVERED,2025/02/08 14:03:00,2025-02-13,3,0,Y,WebShop,2025-03-06,,Late delivery complaint
C10119,O201183,Amina El Amrani,amina.el40@gmail.com,+212677005411,agadir,Souss-Massa,Retail,Grocery,Olive Oil,3,2242.5,0,6727.5,Wallet,pending,2025/02/12 12:20:00,02-15-2025,,1,Y,ERP_A,2025-02-16,,
C10053,O200935,Samir Ait Lahcen,samir.ait45@gmail.com,+212686518506,RBT,Rabat-Sale-Kenitra,Retail,Grocery,Dates,1,1877.22,0,1877.22,cash,DELIVERED,14/10/2025,2025/10/21 13:59:00,,0,False,WebShop,07/11/2025,,Late delivery complaint
C10095,O200100,Anas Rahmani,,+212664053773, rabat,Rabat-Sale-Kenitra,Retail,Grocery,Coffee,5,4240.15,0,21200.75,Card,RETURNED,2025-12-31,07/01/2026,3,Yes,False,MobileApp,04/01/2026,,
C10299,O200123,Amina Ait Lahcen,amina.ait69@company.ma,+212656467997,RBT,Rabat-Sale-Kenitra,SME,Grocery,Coffee,4,758.91,10,2732.08,eWallet,PENDING,21/08/2025,27/08/2025,3,Y,Y,CRM_B,22/08/2025,,
C10177,O200743,Hajar Ait Lahcen,hajar.ait21@company.ma,+212674205493, rabat,Rabat-Sale-Kenitra,SME,Home,Desk,1,153.29,0,153.29,Card,Cancelled,31/02/2025,2025-12-06,4,Y,Yes,CRM_B,2025-12-25,,Late delivery complaint
C10214,O200349,Nour Bennani,nour.bennani2@yahoo.com,+212 646618398,Agadir  ,Souss-Massa,Enterprise,Grocery,Olive Oil,5,4050.4,0,20252.0,Card,Canceled,02/06/2025,06-05-2025,4,1,No,ERP_A,2025/07/01 00:57:00,,Address unclear
C10170,O200816,Mehdi Tazi,mehdi.tazi91@company.ma,+212637575844,Tangier,Tangier-Tetouan-Al Hoceima,Retail,Fashion,Shoes,1,2487.19,15,2114.11,Cash,Delivered,0000-00-00,06-18-2025,4,1,Yes,MobileApp,12/06/2025,,
C10335,O200533,Hamza Tazi,N/A,+212617797177,khouribga,Beni Mellal-Khenifra,Student,Fashion,Bag,2,1441.51,0,2883.02,wallet,delivered,2025-08-18,25/08/2025,1,N,Y,ERP_A,09-06-2025,,
C10260,O200912,Meryem Jabri,meryem.jabri5@outlook.com,+212686353654,Marrakesh,Marrakesh-Safi,Enterprise,Home,Lamp,1,2078.33,0,2078.33,eWallet,delivered,28/05/2025,06-03-2025,3,1,Y,ERP_A,07/06/2025,,VIP client
C10248,O200103,Amina El Amrani,amina.el45@yahoo.com,+212632697311, marrakech ,Marrakesh-Safi,Student,Electronics,Laptop,1,4263.17,0,4263.17,Transfer,DELIVERED,2025/05/10 04:39:00,2025/05/15 04:39:00,2,1,False,CRM_B,2025-05-21,,
C10102,O200664,Aya Alaoui,aya.alaoui49@company.ma, ,Tanger,Tangier-Tetouan-Al Hoceima,Retail,Grocery,Olive Oil,1,1924.41,10,1731.97,Bank Transfer,PENDING,2025/04/11 07:20:00,04-12-2025,3,N,N,CRM_B,2025-05-03,,Late delivery complaint
C10100,O200618,Rania Cherkaoui,rania.cherkaoui58@gmail.com,+212683908470,agadir,Souss-Massa,Enterprise,Beauty,Shampoo,1,3873.27,0,3873.27,transfer,Pending,23/02/2026,02-25-2026,5,No,Yes,CRM_B,2026/03/22 05:34:00,,Address unclear
C10329,O201089,Amine Mansouri,amine.mansouri80@yahoo.com,+212641552166,agadir,Souss-Massa,Student,Beauty,Soap,4,4823.54,0,19294.16,Bank Transfer,DELIVERED,01-03-2026,2026-01-07,2,No,False,WebShop,11/01/2026,,
C10019,O200741,Anas Alaoui,anas.alaoui32@yahoo.com,+212617810801, tangier ,Tangier-Tetouan-Al Hoceima,Enterprise,Electronics,Headphones,5,3048.64,15,12956.72,wallet,PENDING,27/08/2025,05/09/2025,,0,False,WebShop,09-01-2025,,
C10180,O200102,Karim El Fassi,karim.el86@gmail.com,+212617426841,Fez,Fes-Meknes,Retail,Fashion,T-Shirt,1,215.22,10,193.7,CARD,PENDING,01-19-2026,29/01/2026,1,0,False,WebShop,2026/01/28 09:46:00,,VIP client
C10146,O201209,Meryem Jabri,meryem.jabri34@company.ma,+212673947312,Rabat,Rabat-Sale-Kenitra,Retail,Grocery,Rice,1,2828.96,0,2828.96,Cash,cancelled,08-03-2025,08-04-2025,3,Yes,Y,CRM_B,29/08/2025,,Late delivery complaint
C10101,O200962,Sara Cherkaoui,sara.cherkaoui88@yahoo.com,+212617711592,Khouribga  ,Beni Mellal-Khenifra,Student,Fashion,Jacket,2,2720.05,10,4896.09,Cash,PENDING,12/08/2025,2025-08-13,5,N,Y,WebShop,2025-08-17,,
C10048,O201200,Amina Rahmani,amina.rahmani83@gmail.com,+212662720465,Casa  ,Casablanca-Settat,SME,Electronics,Headphones,1,4080.04,20,3264.03,Transfer,returned,2025-06-30,07-07-2025,,No,Yes,WebShop,2025/07/15 05:44:00,,
C10349,O200837,Khadija Naciri,khadija.naciri97@company.ma,+212698933472,Fes,Fes-Meknes,Student,Electronics,Monitor,2,1915.48,10,-3447.86,Card,Cancelled,2025-01-21,30/01/2025,,0,Yes,WebShop,2025-02-02,,
C10173,O200194,Hamza Tazi,hamza.tazi13@gmail.com,+212665712082,Fez,Fes-Meknes,Student,Beauty,Soap,-3,4420.54,15,3757.46,COD,pending,31/12/2025,06/01/2026,,0,False,ERP_A,2026-01-04,,Late delivery complaint
C10325,O200968,Omar Ait Lahcen,omar.ait26@yahoo.com,+212693483564,RABAT,Rabat-Sale-Kenitra,Enterprise,Fashion,Shoes,1,1840.57,0,1840.57,CARD,Canceled,2026/01/26 07:17:00,2026-02-02,5,1,Y,WebShop,22/02/2026,,VIP client
C10271,O200490,Khadija Bennani,khadija.bennani2@gmail.com,+212603236519, marrakech ,Marrakesh-Safi,Enterprise,Fashion,Shoes,1,3869.62,0,3869.62,eWallet,Pending,2026-02-07,,3,N,N,CRM_B,2026/02/17 22:45:00,,Address unclear
C10028,O200281,Sara El Amrani,sara.el82@outlook.com,+212642786801,Agadir  ,Souss-Massa,Student,Electronics,Headphones,5,930.98,0,4654.9,Wallet,Returned,2025-03-02,03-08-2025,1,Yes,N,CRM_B,11/03/2025,,VIP client
C10344,O200512,Nour Rahmani,nour.rahmani27@outlook.com,+212694522885,Fez,Fes-Meknes,Retail,Fashion,T-Shirt,1,3198.31,10,2878.48,COD,returned,06-09-2025,06-19-2025,,Yes,No,MobileApp,2025/07/07 16:06:00,,VIP client
C10023,O200822,Omar Jabri,omar.jabri80@gmail.com,+212616998543, fes,Fes-Meknes,Student,Fashion,Bag,1,204.96,5,194.71,CARD,RETURNED,07/09/2025,2025-09-08,1,Yes,False,MobileApp,2025-09-22,,
C10258,O200444,Aya Labser,aya.labser59@yahoo.com,+212685079252,Rabat,Rabat-Sale-Kenitra,Enterprise,Grocery,Rice,1,1583.38,10,1425.04,Wallet,Delivered,2025/06/29 03:21:00,07-07-2025,2,0,No,ERP_A,2025/07/17 03:21:00,,VIP client
C10062,O201166,Nadia Rahmani,nadia.rahmani2@gmail.com,+212694777520,Oujda,Oriental,Retail,Home,Lamp,3,1539.72,0,4619.16,CARD,DELIVERED,03-21-2025,03-27-2025,4,1,N,ERP_A,2025/03/27 01:13:00,,
C10284,O200284,Amine Boukili,amine.boukili82@outlook.com,+212691725135,Agadir,Souss-Massa,Retail,Beauty,Soap,1,2613.75,10,2352.38,card,Pending,10-03-2025,10-05-2025,5,N,Yes,WebShop,2025/10/07 22:52:00,,
C10104,O200905,Anas Mansouri,anas.mansouri20@company.ma,+212671111615, tangier ,Tangier-Tetouan-Al Hoceima,Enterprise,Home,Shelf,4,4504.64,0,18018.56,Wallet,returned,2025-09-16,2025/09/18 10:40:00,1,No,True,MobileApp,2025/10/16 10:40:00,,VIP client
C10339,O200421,Nour Sahli,nour.sahli6@gmail.com,+212627261493,Agadir  ,Souss-Massa,Enterprise,Grocery,Coffee,1,2345.09,0,2345.09,cash,RETURNED,12-05-2025,12/12/2025,4,0,Yes,CRM_B,12-13-2025,,
C10090,O200121,Amine Tazi,amine.tazi68@company.ma,+212684247451,MARRAKECH,Marrakesh-Safi,Retail,Home,Chair,1,3238.51,0,3238.51,Card,DELIVERED,18/04/2025,24/04/2025,2,No,N,ERP_A,2025/04/20 13:16:00,backup@example.com,
C10302,O200075,Mehdi El Fassi,mehdi.el35@company.ma,+212669137367,OUJDA,Oriental,Student,Home,Shelf,1,1280.41,15,1088.35,Card,DELIVERED,2025/11/29 22:50:00,2025/12/02 22:50:00,4,0,Yes,WebShop,12-22-2025,,
C10231,O200529,Omar Tazi,omar.tazi24@gmail.com,+212 652866929,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Electronics,Headphones,1,4401.33,0,4401.33,Cash,Delivered,13/10/2025,,3,N,Yes,WebShop,2025-11-09,,VIP client
C10337,O200504,SAMIR RAHMANI,samir.rahmani84@outlook.com,+212675503758,Tangier,Tangier-Tetouan-Al Hoceima,Student,Fashion,T-Shirt,5,3355.05,10,15097.73,Bank Transfer,cancelled,2025/09/22 18:56:00,2025-09-27,2,1,False,ERP_A,2025-10-12,,
C10333,O201053,Hamza El Fassi,hamza.el85@yahoo.com,+212637562890,Rabat,Rabat-Sale-Kenitra,Enterprise,Home,Lamp,3,4991.67,15,12728.76,Cash,cancelled,02-25-2026,02-26-2026,,No,No,WebShop,03/03/2026,,Address unclear
C10087,O201011,Meryem Naciri,meryem.naciri31@gmail.com,+212669594406,,Oriental,Retail,Grocery,Rice,2,1805.25,0,3610.5,Transfer,RETURNED,29/10/2025,2025-11-08,1,1,Y,MobileApp,11/11/2025,,
C10320,O200441,Amine Bennani,amine.bennani38@company.ma,+212678985625,casablanca,Casablanca-Settat,SME,Electronics,Phone,5,4986.27,15,21191.65,Card,Cancelled,2025-08-21,2025-08-29,5,0,False,CRM_B,2025/09/17 15:11:00,,
C10017,O201062,Amina Cherkaoui,amina.cherkaoui53@yahoo.com,+212631165667,Fez,Fes-Meknes,Enterprise,Fashion,Shoes,2,1530.57,0,3061.14,Transfer,Returned,15/04/2025,04-25-2025,1,1,False,MobileApp,05-11-2025,,
C10152,O200358,Mehdi Naciri,mehdi.naciri26@company.ma,+212684249818,Rabat,Rabat-Sale-Kenitra,Retail,Grocery,Dates,1,-10.0,10,3799.49,Cash,cancelled,22/02/2025,,,N,No,CRM_B,2025/02/28 00:14:00,,
C10348,O200539,Mehdi El Fassi,mehdi.el50@yahoo.com,+212665800439,Casa  ,Casablanca-Settat,Student,Grocery,Olive Oil,2,1452.14,110,2613.85,Cash,Returned,14/05/2025,2025-05-16,2,1,N,ERP_A,2025-05-17,,
C10290,O200215,Salma Rahmani,,+212610698720,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Grocery,Dates,1,4237.54,10,3813.79,COD,RETURNED,2025-04-15,24/04/2025,4,Yes,N,ERP_A,2025-05-05,,
C10091,O201141,Khadija Bennani,khadija.bennani87@outlook.com,+212668516048, marrakech ,Marrakesh-Safi,Retail,Fashion,T-Shirt,1,3653.89,0,3653.89,wallet,Pending,2026-02-05,2026/02/10 08:49:00,5,1,True,CRM_B,02-14-2026,,Late delivery complaint
C10240,O200229,Zakaria Ait Lahcen,unknown,+212694667116,Khouribga,Beni Mellal-Khenifra,SME,Fashion,T-Shirt,2,1869.4,0,3738.8,COD,delivered,2025-09-23,,3,No,False,CRM_B,2025-10-18,,
C10344,O200131,Nour Rahmani,nour.rahmani27@outlook.com,0694522885,Fes,Fes-Meknes,Student,Electronics,Laptop,5,473.05,5,2246.99,Transfer,pending,04-02-2025,04-04-2025,,No,Y,ERP_A,23/04/2025,,
C10204,O200334,Omar Jabri,omar.jabri31@outlook.com,+212639845461,RABAT,Rabat-Sale-Kenitra,Student,Electronics,Laptop,4,4375.83,15,14877.82,Card,PENDING,2025-02-17,2025-02-25,1,N,No,MobileApp,2025-02-27,,VIP client
C10185,O200735,Youssef Idrissi,youssef.idrissi96@gmail.com,+212639106518, tangier ,Tangier-Tetouan-Al Hoceima,Retail,Beauty,Cream,5,712.91,0,3564.55,CARD,RETURNED,2025-10-20,10-23-2025,5,No,N,ERP_A,2025-11-06,,
C10267,O200125,  Imane Jabri  ,imane.jabri41@company.ma,,Khouribga,Beni Mellal-Khenifra,Retail,Grocery,Rice,5,4191.47,0,20957.35,Bank Transfer,PENDING,01-08-2025,01-12-2025,2,1,N,ERP_A,2025/01/09 23:27:00,,VIP client
C10243,O200274,Amina Naciri,amina.naciri88@company.ma,+212600170127,OUJDA,Oriental,Student,Electronics,Laptop,5,488.59,15,2076.51,Credit Card,RETURNED,2025/06/20 07:59:00,2025/06/30 07:59:00,,0,False,MobileApp,07-15-2025,,Address unclear
C10033,O200615,Imane Labser,imane.labser45@company.ma,+212686850142,RABAT,Rabat-Sale-Kenitra,Enterprise,Grocery,Coffee,4,2875.42,0,20703.02,Wallet,returned,07-15-2025,2025-07-22,3,No,Y,WebShop,30/07/2025,imane.labser45@company.ma,
C10058,O201115,Youssef Bennani,youssef.bennani52@outlook.com,+212634957885,Tangier,Tangier-Tetouan-Al Hoceima,Student,Fashion,Shoes,4,3699.56,15,12578.5,COD,cancelled,2025-09-25,29/09/2025,5,N,Yes,WebShop,2025/09/30 23:10:00,,
C10069,O200746,Khadija El Fassi,khadija.el35@yahoo.com,+212688771906,Tanger,Tangier-Tetouan-Al Hoceima,SME,Fashion,Bag,2,1021.84,10,1839.31,cash,returned,2026-01-18,2026/01/19 23:13:00,2,1,False,ERP_A,01/02/2026,khadija.el35@yahoo.com,
C10169,O201194,Imane Alaoui,imane.alaoui70@company.ma,+212654973348,OUJDA,Oriental,Student,Grocery,Olive Oil,5,3680.23,20,14720.92,Bank Transfer,PENDING,06/05/2025,2025-05-08,5,0,Yes,ERP_A,21/05/2025,,VIP client
C10027,O200179,Mehdi Boukili,mehdi.boukili27@company.ma,+212648740164,Fez,Fes-Meknes,Retail,Home,Desk,1,2372.43,0,2372.43,CARD,cancelled,12-28-2025,12-30-2025,5,N,N,MobileApp,2026-01-24,,
C10280,O200162,Sara Tazi,sara.tazi68@gmail.com,+212670593252, fes,Fes-Meknes,SME,Home,Chair,1,2901.14,0,1450.57,eWallet,DELIVERED,2025/12/05 23:29:00,10/12/2025,2,Y,No,MobileApp,09/12/2025,,Address unclear
C10321,O200853,Rania Mansouri,,+212603323098,Fez,Fes-Meknes,Retail,Electronics,Monitor,1,4545.83,0,4545.83,transfer,PENDING,04/03/2025,not delivered,,N,False,CRM_B,23/03/2025,,
C10338,O200487,Samir Boukili,samir.boukili92@company.ma,+212671130554,OUJDA,Oriental,Enterprise,Fashion,T-Shirt,3,157.45,5,448.73,Cash,returned,09/02/2026,2026/02/18 12:20:00,,Yes,No,CRM_B,04/03/2026,,
C10239,O201096,Mehdi Labser,mehdi.labser18@gmail.com,+212660422325,Tanger,Tangier-Tetouan-Al Hoceima,Enterprise,Grocery,Rice,2,4698.6,5,8927.34,wallet,Returned,2026-01-07,2026/01/08 16:44:00,,N,No,ERP_A,08/01/2026,,Address unclear
C10136,O200038,Hamza Ait Lahcen,hamza.ait61@yahoo.com,+212606540515,,Casablanca-Settat,Enterprise,Beauty,Soap,2,4442.95,20,7108.72,Wallet,Pending,2025-07-05,2025-07-14,2,0,False,CRM_B,04/08/2025,,
C10337,O200078,SAMIR RAHMANI,samir.rahmani84@outlook.com,+212675503758,Tanger,Tangier-Tetouan-Al Hoceima,SME,Grocery,Dates,4,2231.7,10,8034.12,Cash,Pending,2025/11/04 00:15:00,2025/11/13 00:15:00,1,0,Yes,WebShop,01/12/2025,,
C10248,O200301,Amina El Amrani,amina.el45@yahoo.com, ,Marrakech,Marrakesh-Safi,Retail,Electronics,Monitor,2,3103.36,15,5275.71,transfer,PENDING,09-19-2025,09-24-2025,,N,N,CRM_B,10-11-2025,,
C10181,O200680,Mehdi Mansouri,mehdi.mansouri18@outlook.com,+212672795687,Fez,Fes-Meknes,Enterprise,Electronics,Laptop,1,359.99,0,359.99,transfer,DELIVERED,15/02/2026,02-17-2026,5,0,Y,ERP_A,17/03/2026,,
C10186,O200729,Sara Jabri,sara.jabri5@yahoo.com,+212646226567, rabat,Rabat-Sale-Kenitra,SME,Fashion,T-Shirt,1,2530.07,0,2530.07,card,Delivered,2025-11-11,11-18-2025,1,No,Y,WebShop,29/11/2025,,
C10218,O200494,Nadia Labser,nadia.labser62@outlook.com,+212652654793,Agadir  ,Souss-Massa,SME,Home,Lamp,2,2938.51,20,4701.62,transfer,Pending,2025-06-17,,,No,Y,CRM_B,20/06/2025,,
C10171,O200327,Omar Boukili,omar.boukili45@yahoo.com,+212624041574,khouribga,Beni Mellal-Khenifra,Retail,Electronics,Laptop,2,847.29,0,1694.58,COD,PENDING,02-03-2025,2025/02/04 06:38:00,1,No,Yes,WebShop,2025/02/21 06:38:00,,
C10157,O200979,Omar Labser,omar.labser19@outlook.com,+212610469632,oujda,Oriental,Enterprise,Grocery,Dates,1,4739.47,0,4739.47,Transfer,Canceled,14/02/2025,02-21-2025,,No,N,ERP_A,11/03/2025,,
C10183,O200014,Omar El Amrani,omar.el22@outlook.com,+212658713971, fes,Fes-Meknes,Enterprise,Electronics,Laptop,5,1189.48,0,5947.4,Bank Transfer,returned,07-09-2025,2025/07/13 07:02:00,1,Yes,Yes,WebShop,2025-08-04,,
C10135,O200501,Youssef Boukili,youssef.boukili74@outlook.com,+212662185188,agadir,Souss-Massa,Retail,Beauty,Cream,1,3925.01,0,3925.01,CARD,Pending,15/01/2025,01-18-2025,1,Yes,No,WebShop,01-28-2025,,
C10173,O200200,Hamza Tazi,hamza.tazi13@gmail.com,+212665712082, fes,Fes-Meknes,Enterprise,Fashion,Bag,1,2193.0,5,2083.35,Credit Card,returned,24/01/2026,27/01/2026,,0,False,WebShop,22/02/2026,,
C10255,O200920,Amina Rahmani,amina.rahmani90@company.ma,0663031617,RBT,Rabat-Sale-Kenitra,Retail,Fashion,Bag,4,1545.73,0,6182.92,wallet,Pending,0000-00-00,2025/12/27 10:23:00,,No,Y,CRM_B,2026-01-01,,VIP client
C10280,O200518,Sara Tazi,sara.tazi68@gmail.com,+212670593252, fes,Fes-Meknes,Student,Fashion,Bag,3,3913.6,0,11740.8,cash,Cancelled,09-13-2025,09-19-2025,,Yes,Y,MobileApp,2025/10/03 02:21:00,,Address unclear
C10207,O200965,Sara Tazi,sara.tazi35@yahoo.com,+212601489025,Fes,Fes-Meknes,Retail,Electronics,Phone,0,1947.04,20,1557.63,Wallet,RETURNED,01-15-2026,2026-01-19,,1,False,MobileApp,2026/01/27 20:09:00,,
C10083,O200135,Aya Idrissi,aya.idrissi57@gmail.com,+212624005045,RBT,Rabat-Sale-Kenitra,Student,Beauty,Cream,1,4605.35,5,4375.08,Credit Card,Canceled,2025/09/13 04:29:00,09-19-2025,3,1,True,CRM_B,2025-09-23,,
C10221,O200238,Anas Ait Lahcen,anas.ait58@gmail.com,+212697968868,khouribga,Beni Mellal-Khenifra,SME,Grocery,Olive Oil,5,1612.42,5,7658.99,Credit Card,delivered,13/01/2025,2025-01-17,,1,Y,ERP_A,01-16-2025,,
C10159,O200438,Aya Idrissi,aya.idrissi28@@outlook.com,+212695004797,OUJDA,Oriental,Student,Beauty,Cream,1,4421.1,20,3536.88,cash,returned,2025-04-20,2025-04-25,,Y,True,ERP_A,2025/05/10 05:40:00,,Address unclear
C10243,O200667,Amina Naciri,amina.naciri88@company.ma,+212600170127,oujda,Oriental,Enterprise,Fashion,Jacket,1,4634.09,5,4402.39,Card,PENDING,23/02/2026,02/03/2026,3,Yes,False,MobileApp,03-24-2026,,VIP client
C10003,O200670,Karim Boukili,karim.boukili94@gmail.com,,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Home,Lamp,1,2683.83,15,2281.26,card,Returned,2025/08/04 03:05:00,2025/08/07 03:05:00,4,No,Y,CRM_B,2025/09/01 03:05:00,,VIP client
C10103,O200117,Omar Naciri,omar.naciri58@yahoo.com,+212 636576615,Fes,Fes-Meknes,SME,Grocery,Olive Oil,4,1648.21,15,5603.91,card,Cancelled,22/10/2025,10-28-2025,1,Y,N,CRM_B,2025/11/13 17:08:00,,
C10258,O201001,Aya Labser,aya.labser59@yahoo.com,+212685079252,RABAT,Rabat-Sale-Kenitra,Retail,Grocery,Coffee,4,4483.77,15,15244.82,Cash,DELIVERED,16/01/2025,01-25-2025,3,Y,Y,CRM_B,2025-01-27,,
C10006,O200785,Meryem Labser,meryem.labser99@company.ma,+212603056413, fes,Fes-Meknes,Enterprise,Fashion,Bag,1,4971.31,5,4722.74,Wallet,PENDING,2026-02-10,02-13-2026,1,No,No,ERP_A,17/02/2026,,
C10249,O200538,  Nadia Ait Lahcen  ,nadia.ait45@yahoo.com,+212665234138,Rabat,Rabat-Sale-Kenitra,Enterprise,Fashion,Shoes,4,247.32,20,791.42,Card,pending,18/08/2025,2025-08-22,1,No,No,WebShop,2025/09/17 04:42:00,,
C10076,O200758,Omar Rahmani,omar.rahmani92@yahoo.com,+212648467737,Marrakech,Marrakesh-Safi,Enterprise,Electronics,Headphones,1,2642.09,20,2113.67,Card,Canceled,2025-03-12,2025-03-20,4,N,Y,ERP_A,04-01-2025,,VIP client
C10346,O200826,Youssef Idrissi,youssef.idrissi86@gmail.com,+212603424420, marrakech ,Marrakesh-Safi,SME,Electronics,Headphones,2,67.87,20,108.59,Cash,Pending,10-04-2025,2025/10/11 17:58:00,,N,N,MobileApp,2025-10-29,,VIP client
C10008,O201056,Nour Labser,nour.labser47@yahoo.com,+212632871012,,Beni Mellal-Khenifra,SME,Home,Shelf,2,4208.38,10,7575.08,wallet,PENDING,10-07-2025,,3,Y,N,MobileApp,2025/10/13 04:07:00,,
C10216,O200279,Salma Idrissi,salma.idrissi10@yahoo.com,+212654379937, tangier ,Tangier-Tetouan-Al Hoceima,Enterprise,Grocery,Olive Oil,4,1979.67,10,7126.81,Wallet,pending,08/01/2026,01-12-2026,,1,False,ERP_A,2026-01-22,,
C10204,O200183,Omar Jabri,omar.jabri31@outlook.com, ,RBT,Rabat-Sale-Kenitra,Enterprise,Fashion,Jacket,2,4826.64,20,7722.62,wallet,cancelled,24/07/2025,07-28-2025,,0,Yes,CRM_B,2025/08/08 02:01:00,,
C10179,O201139,  Zakaria El Amrani  ,zakaria.el31@yahoo.com,+212674549904,Tangier,Tangier-Tetouan-Al Hoceima,Retail,Electronics,Monitor,2,4263.27,0,8526.54,CARD,pending,11/08/2025,08-18-2025,,No,No,MobileApp,29/08/2025,,VIP client
C10176,O200700,Mehdi Boukili,mehdi.boukili37@company.ma,+212678872874,RBT,Rabat-Sale-Kenitra,Enterprise,Grocery,Coffee,1,4515.15,10,4063.63,eWallet,cancelled,2025/11/09 13:21:00,10/11/2025,,No,False,MobileApp,11-11-2025,,
C10306,O200218,Amina Sahli,unknown,+212641406029,Agadir  ,Souss-Massa,Retail,Fashion,Shoes,1,3246.36,0,3246.36,cash,returned,08/11/2025,09/11/2025,5,Yes,True,ERP_A,06/12/2025,,
C10186,O200993,SARA JABRI,sara.jabri5@yahoo.com,+212646226567, rabat,Rabat-Sale-Kenitra,Enterprise,Beauty,Soap,2,2045.23,20,3272.37,cash,Delivered,05-06-2025,2025-05-16,1,Y,Yes,ERP_A,2025/06/04 07:42:00,,
C10347,O200386,Mehdi Tazi,mehdi.tazi58@company.ma,+212619838638,Casa  ,Casablanca-Settat,Retail,Grocery,Olive Oil,2,4907.39,20,7851.82,Wallet,DELIVERED,2026/01/11 07:06:00,2024-12-20,3,Yes,False,ERP_A,2026/01/25 07:06:00,,
C10273,O201037,Sara Alaoui,sara.alaoui64@yahoo.com,+212606625324,khouribga,Beni Mellal-Khenifra,Student,Electronics,Headphones,4,287.56,5,1092.73,cash,Canceled,2025-11-28,2025-11-30,2,N,N,ERP_A,11-30-2025,,
C10091,O201032,Khadija Bennani,khadija.bennani87@outlook.com,+212668516048, marrakech ,Marrakesh-Safi,Enterprise,Grocery,Dates,4,-10.0,5,10016.27,Transfer,delivered,2025/08/04 01:27:00,2025-08-08,4,Yes,Y,MobileApp,2025-08-07,,
C10264,O200419,Zakaria Sahli,zakaria.sahli43@gmail.com,+212606413836,Agadir,Souss-Massa,Enterprise,Home,Chair,4,373.62,10,1345.03,eWallet,cancelled,2025-11-09,12/11/2025,4,0,False,CRM_B,11-24-2025,,Address unclear
C10314,O200802,Mehdi Idrissi,mehdi.idrissi34@company.ma,+212694717099,N/A,Souss-Massa,Retail,Electronics,Headphones,1,1880.14,10,1692.13,wallet,DELIVERED,08-08-2025,2025-08-16,,No,Yes,CRM_B,2025-08-12,mehdi.idrissi34@company.ma,Late delivery complaint
C10326,O201173,Amine El Amrani,amine.el89@outlook.com,+212675300119,oujda,Oriental,Enterprise,Electronics,Monitor,1,1972.99,0,1972.99,Credit Card,Returned,2026-01-25,02-01-2026,4,Yes,Yes,ERP_A,2026-02-21,,
C10199,O200114,Zakaria El Fassi,zakaria.el34@gmail.com,+212689964235,Marrakech,Marrakesh-Safi,Student,Electronics,Headphones,0,460.92,15,1958.91,Cash,pending,08-13-2025,08-16-2025,4,Yes,N,WebShop,2025/09/12 23:12:00,,Address unclear
C10093,O201201,Imane Jabri,imane.jabri82@gmail.com,+212674612004, fes,Fes-Meknes,Student,Fashion,T-Shirt,3,1134.21,20,2722.1,wallet,RETURNED,08/05/2025,05-14-2025,4,N,True,WebShop,05-24-2025,,
C10122,O200270,HAMZA SAHLI,N/A,+212646659051,MARRAKECH,Marrakesh-Safi,Student,Fashion,Bag,4,3069.61,0,12278.44,Cash,DELIVERED,19/06/2025,27/06/2025,3,0,Y,CRM_B,08/07/2025,,
C10268,O200830,Nadia Bennani,nadia.bennani60@yahoo.com,+212656185374,MARRAKECH,Marrakesh-Safi,Enterprise,Electronics,Monitor,1,3444.52,10,3100.07,COD,Canceled,18/02/2025,2025/02/20 13:06:00,5,1,False,ERP_A,03-08-2025,,Address unclear
